state,seed,method,theta,n_frag,top1,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate
P4,1,latent,-1.3862943611198906,732,0.5738831615120275,FEASIBLE,0.5330188679245284,0.7766323024054983,0.6321678321678322,0.2815533980582524,0.2581967213114754,424,291,0.686012285704787,0.839622641509434,68,0.160377358490566
P4,1,latent,-0.6190392084062235,732,0.5738831615120275,FEASIBLE,0.5463414634146342,0.7697594501718213,0.6390870185449359,0.30097087378640774,0.2786885245901639,410,291,0.6669076104161322,0.8585365853658536,58,0.14146341463414636
P4,1,latent,0.0,732,0.5738831615120275,FEASIBLE,0.5530864197530864,0.7697594501718213,0.6436781609195402,0.2815533980582524,0.2677595628415301,405,291,0.7095682941633484,0.8814814814814815,48,0.11851851851851847
P4,1,latent,0.8472978603872034,732,0.5738831615120275,FEASIBLE,0.58656330749354,0.7800687285223368,0.6696165191740413,0.33980582524271846,0.3251366120218579,387,291,0.7112997472936982,0.9095607235142119,35,0.09043927648578809
P4,1,latent,1.7346010553881064,732,0.5738831615120275,OPTIMAL,0.6022099447513812,0.7491408934707904,0.667687595712098,0.33980582524271846,0.3551912568306011,362,291,0.6749199754513299,0.9116022099447514,32,0.08839779005524862
P4,1,latent,2.9444389791664394,732,0.5738831615120275,OPTIMAL,0.6404109589041096,0.6426116838487973,0.6415094339622642,0.33980582524271846,0.39207650273224043,292,291,0.5694451855574585,0.934931506849315,19,0.06506849315068497
P4,1,latent,4.595119850134589,732,0.5738831615120275,OPTIMAL,0.7010309278350515,0.46735395189003437,0.5608247422680412,0.30097087378640774,0.4139344262295082,194,291,0.39945818139287625,0.979381443298969,4,0.020618556701030966
P4,1,latent,5.806138481293727,732,0.5738831615120275,OPTIMAL,0.728,0.3127147766323024,0.4375,0.19902912621359223,0.38114754098360654,125,291,0.25803060084163454,0.992,1,0.008000000000000007
P4,2,full,-1.3862943611198906,697,0.5778546712802768,FEASIBLE,0.5711060948081265,0.8754325259515571,0.6912568306010929,0.42134831460674155,0.3586800573888092,443,289,0.7530742350919369,0.8419864559819413,70,0.15801354401805867
P4,2,full,-0.6190392084062235,697,0.5778546712802768,FEASIBLE,0.5782312925170068,0.8823529411764706,0.6986301369863014,0.4157303370786517,0.3672883787661406,441,289,0.7689689236361249,0.8435374149659864,69,0.15646258503401356
P4,2,full,0.0,697,0.5778546712802768,FEASIBLE,0.5856481481481481,0.8754325259515571,0.7018030513176143,0.42134831460674155,0.3672883787661406,432,289,0.7634344489245726,0.8495370370370371,65,0.1504629629629629
P4,2,full,0.8472978603872034,697,0.5778546712802768,OPTIMAL,0.5947242206235012,0.8581314878892734,0.7025495750708215,0.43258426966292135,0.37302725968436157,417,289,0.773848825059363,0.8657074340527577,56,0.13429256594724226
P4,2,full,1.7346010553881064,697,0.5778546712802768,OPTIMAL,0.6081424936386769,0.8269896193771626,0.7008797653958945,0.4438202247191011,0.3916786226685796,393,289,0.7271443576625356,0.8778625954198473,48,0.12213740458015265
P4,2,full,2.9444389791664394,697,0.5778546712802768,OPTIMAL,0.6366197183098592,0.7820069204152249,0.7018633540372672,0.42696629213483145,0.4103299856527977,355,289,0.6936239159626159,0.9014084507042254,35,0.09859154929577463
P4,2,full,4.595119850134589,697,0.5778546712802768,OPTIMAL,0.706959706959707,0.6678200692041523,0.6868327402135233,0.42134831460674155,0.4619799139167862,273,289,0.5910792630930156,0.945054945054945,15,0.05494505494505497
P4,2,full,5.806138481293727,697,0.5778546712802768,OPTIMAL,0.7524271844660194,0.5363321799307958,0.6262626262626263,0.3651685393258427,0.4748923959827834,206,289,0.4673710447745462,0.970873786407767,6,0.029126213592232997
P4,2,latent,-1.3862943611198906,697,0.5778546712802768,FEASIBLE,0.6006006006006006,0.6920415224913494,0.6430868167202572,0.42134831460674155,0.39598278335724535,333,289,0.6089865584878573,0.8468468468468469,51,0.15315315315315314
P4,2,latent,-0.6190392084062235,697,0.5778546712802768,FEASIBLE,0.5918367346938775,0.8027681660899654,0.6813509544787079,0.43820224719101125,0.38737446197991393,392,289,0.6939062909186483,0.8494897959183674,59,0.15051020408163263
P4,2,latent,0.0,697,0.5778546712802768,FEASIBLE,0.6368286445012787,0.8615916955017301,0.7323529411764705,0.47191011235955055,0.4347202295552367,391,289,0.7843424457358237,0.9130434782608695,34,0.08695652173913049
P4,2,latent,0.8472978603872034,697,0.5778546712802768,OPTIMAL,0.6422764227642277,0.8200692041522492,0.7203647416413373,0.47752808988764045,0.4619799139167862,369,289,0.7632042644833816,0.9214092140921409,29,0.07859078590785906
P4,2,latent,1.7346010553881064,697,0.5778546712802768,OPTIMAL,0.6696165191740413,0.7854671280276817,0.7229299363057325,0.48314606741573035,0.48493543758967,339,289,0.7202996316627157,0.9321533923303835,23,0.06784660766961648
P4,2,latent,2.9444389791664394,697,0.5778546712802768,OPTIMAL,0.7112676056338029,0.698961937716263,0.7050610820244329,0.4157303370786517,0.47058823529411764,284,289,0.6434608634490511,0.9612676056338029,11,0.03873239436619713
P4,2,latent,4.595119850134589,697,0.5778546712802768,OPTIMAL,0.7619047619047619,0.4982698961937716,0.6025104602510459,0.34269662921348315,0.4720229555236729,189,289,0.4303056616876914,0.9735449735449735,5,0.02645502645502651
P4,2,latent,5.806138481293727,697,0.5778546712802768,OPTIMAL,0.7863247863247863,0.31833910034602075,0.4532019704433498,0.20224719101123595,0.4103299856527977,117,289,0.27368400365796397,0.9829059829059829,2,0.017094017094017144
