state,n_slips,seed,n_frag,n_true_joins,top1,top5,top10,top50,mrr,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,review_pairs,n_arcs,objective
P4,900,1,2506,1003,0.4167497507477567,0.6251246261216351,0.7298105682951147,0.901296111665005,0.5217302769626836,expert_top5,,0.0,-,1.0,0.6251246261216351,0.7693251533742332,0.5390279823269514,0.6548284118116521,627,1003,0.39537048488024984,1.0,0,0.0,12530.0,,
P4,900,1,2506,1003,0.4167497507477567,0.6251246261216351,0.7298105682951147,0.901296111665005,0.5217302769626836,expert_top10,,0.0,-,1.0,0.7298105682951147,0.8438040345821326,0.6494845360824743,0.7306464485235435,732,1003,0.4620797355558319,1.0,0,0.0,25060.0,,
P4,900,1,2506,1003,0.4167497507477567,0.6251246261216351,0.7298105682951147,0.901296111665005,0.5217302769626836,expert_top50,,0.0,-,1.0,0.901296111665005,0.9480859989512322,0.8586156111929307,0.8914604948124502,904,1003,0.5782269671811572,1.0,0,0.0,125300.0,,
P4,900,1,2506,1003,0.4167497507477567,0.6251246261216351,0.7298105682951147,0.901296111665005,0.5217302769626836,matching,4.595119850134589,1.7130951881408691,OPTIMAL,0.20884146341463414,0.4097706879361914,0.2766745203635139,0.014727540500736377,0.025139664804469275,1968,1003,0.11254076985460248,0.2779471544715447,1421,0.7220528455284553,,12658.0,3953.115
P4,900,1,2506,1003,0.4167497507477567,0.6251246261216351,0.7298105682951147,0.901296111665005,0.5217302769626836,latent,1.7346010553881064,913.3198809623718,FEASIBLE,0.5346613545816733,0.6689930209371885,0.5943312666076174,0.32547864506627394,0.3375897845171588,1255,1003,0.561988242440764,0.7760956175298804,281,0.22390438247011957,,7519.0,11623.831
P4,900,2,2543,1078,0.4109461966604824,0.637291280148423,0.7244897959183674,0.885899814471243,0.5182217524309135,top1,,0.0,-,0.17420369642154934,0.4109461966604824,0.2446837890085612,0.04484304932735426,0.092410538733779,2543,1078,0.08110119830790666,0.22768383798662997,1964,0.7723161620133701,,,
P4,900,2,2543,1078,0.4109461966604824,0.637291280148423,0.7244897959183674,0.885899814471243,0.5182217524309135,mutual,,0.0,-,0.3074957410562181,0.33487940630797774,0.3206039076376554,0.08520179372197309,0.1553283523397562,1174,1078,0.2121224673516495,0.40545144804088584,698,0.5945485519591142,,,
P4,900,2,2543,1078,0.4109461966604824,0.637291280148423,0.7244897959183674,0.885899814471243,0.5182217524309135,expert_top1,,0.0,-,1.0,0.4109461966604824,0.5825115055884287,0.28998505231689087,0.484073928430987,443,1078,0.28021088571727476,1.0,0,0.0,2543.0,,
P4,900,2,2543,1078,0.4109461966604824,0.637291280148423,0.7244897959183674,0.885899814471243,0.5182217524309135,expert_top5,,0.0,-,1.0,0.637291280148423,0.778470254957507,0.5171898355754858,0.6335037357451828,687,1078,0.4272869683048065,1.0,0,0.0,12715.0,,
P4,900,2,2543,1078,0.4109461966604824,0.637291280148423,0.7244897959183674,0.885899814471243,0.5182217524309135,expert_top10,,0.0,-,1.0,0.7244897959183674,0.8402366863905326,0.6278026905829597,0.7101848210774676,781,1078,0.48598340248244515,1.0,0,0.0,25430.0,,
P4,900,2,2543,1078,0.4109461966604824,0.637291280148423,0.7244897959183674,0.885899814471243,0.5182217524309135,expert_top50,,0.0,-,1.0,0.885899814471243,0.9394982784062961,0.8251121076233184,0.8639402280770743,955,1078,0.5996726393445918,1.0,0,0.0,127150.0,,
