tag,state,seed,n_frag,n_true_joins,top1,top5,top50,coherence,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,theta_at_edge,n_arcs
main,P2,0,1200,511,0.9158512720156555,0.9784735812133072,1.0,0.6516634050880626,full,0.0,2.291193723678589,OPTIMAL,0.661744966442953,0.9647749510763209,0.785031847133758,0.4754601226993865,0.42583333333333334,745,511,0.8527170116621428,0.9530201342281879,35,0.046979865771812124,False,1432.0
main,P2,0,1200,511,0.9158512720156555,0.9784735812133072,1.0,0.6516634050880626,latent,-2.197224577336219,180.2102394104004,FEASIBLE,0.6639892904953146,0.9706457925636007,0.7885532591414944,0.4815950920245399,0.4275,747,511,0.8738387556342105,0.9571619812583668,32,0.04283801874163318,True,2831.0
main,P2,1,1148,467,0.9143468950749465,0.9764453961456103,1.0,0.6616702355460385,top1,,0.0,-,0.3732517482517482,0.9143468950749465,0.5301055245189323,0.13354037267080746,0.1367595818815331,1144,467,0.24795581551902202,0.5262237762237763,542,0.47377622377622375,,
main,P2,1,1148,467,0.9143468950749465,0.9764453961456103,1.0,0.6616702355460385,mutual,,0.0,-,0.5336856010568032,0.8650963597430407,0.6601307189542485,0.2329192546583851,0.23170731707317074,757,467,0.4938439873340099,0.7410832232496698,196,0.2589167767503302,,
main,P2,1,1148,467,0.9143468950749465,0.9764453961456103,1.0,0.6616702355460385,matching,5.806138481293727,0.07976603507995605,OPTIMAL,0.5974643423137876,0.8072805139186295,0.6867030965391621,0.3416149068322981,0.352787456445993,631,467,0.5483697723191786,0.8177496038034865,115,0.1822503961965135,False,812.0
main,P2,1,1148,467,0.9143468950749465,0.9764453961456103,1.0,0.6616702355460385,morph,4.595119850134589,0.05757260322570801,OPTIMAL,0.6998223801065719,0.8436830835117773,0.7650485436893205,0.4813664596273292,0.49390243902439024,563,467,0.7234848078076379,0.9751332149200711,14,0.0248667850799289,False,585.0
main,P2,1,1148,467,0.9143468950749465,0.9764453961456103,1.0,0.6616702355460385,length,-0.8472978603872036,0.6556661128997803,OPTIMAL,0.6348314606741573,0.9678800856531049,0.7667514843087361,0.42857142857142855,0.3980836236933798,712,467,0.8567332989198635,0.9382022471910112,44,0.061797752808988804,False,1715.0
main,P2,1,1148,467,0.9143468950749465,0.9764453961456103,1.0,0.6616702355460385,full,0.0,1.489182710647583,OPTIMAL,0.6408045977011494,0.9550321199143469,0.766981943250215,0.422360248447205,0.40418118466898956,696,467,0.8681984501524406,0.9583333333333334,29,0.04166666666666663,False,1306.0
main,P2,1,1148,467,0.9143468950749465,0.9764453961456103,1.0,0.6616702355460385,latent,-2.197224577336219,111.84145021438599,OPTIMAL,0.6453900709219859,0.974304068522484,0.7764505119453926,0.4192546583850932,0.40331010452961674,705,467,0.906768853842097,0.9673758865248226,23,0.03262411347517735,True,2701.0
main,P2,2,1105,457,0.8840262582056893,0.9803063457330415,0.9978118161925602,0.6039387308533917,top1,,0.0,-,0.36561085972850677,0.8840262582056893,0.5172855313700383,0.13780918727915195,0.15475113122171946,1105,457,0.18452126287439619,0.49411764705882355,559,0.5058823529411764,,
main,P2,2,1105,457,0.8840262582056893,0.9803063457330415,0.9978118161925602,0.6039387308533917,mutual,,0.0,-,0.5652173913043478,0.8533916849015317,0.6800348735832608,0.2508833922261484,0.26063348416289595,690,457,0.5122071672165396,0.7420289855072464,178,0.2579710144927536,,
