tag,state,seed,n_frag,n_true_joins,top1,top5,top50,coherence,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,theta_at_edge,n_arcs
main,P4,0,5131,2129,0.35509628933771725,0.5598872710192578,0.8210427430718648,0.6101456082667919,latent,-1.3862943611198906,931.2286942005157,FEASIBLE,0.5573227302849569,0.7900422733677783,0.6535846123955702,0.3445501097293343,0.3073474956148899,3018,2129,0.6751187559883877,0.8124585818422797,566,0.1875414181577203,False,33891.0
main,P4,1,4988,2017,0.3579573624194348,0.5473475458601884,0.819533961328706,0.6261774913237481,top1,,0.0,-,0.14474739374498796,0.3579573624194348,0.20613847251962883,0.0315712187958884,0.09863672814755413,4988,2017,0.0667456097972929,0.19165998396150763,4032,0.8083400160384924,,
main,P4,1,4988,2017,0.3579573624194348,0.5473475458601884,0.819533961328706,0.6261774913237481,mutual,,0.0,-,0.25956284153005466,0.2825979176995538,0.2705910277711844,0.07782672540381791,0.16479550922213312,2196,2017,0.17326746158325004,0.3442622950819672,1440,0.6557377049180328,,
main,P4,1,4988,2017,0.3579573624194348,0.5473475458601884,0.819533961328706,0.6261774913237481,matching,4.595119850134589,4.233892202377319,OPTIMAL,0.1656929189062865,0.3515121467526029,0.22522236340533675,0.003671071953010279,0.009021651964715317,4279,2017,0.06183905042149507,0.2178078990418322,3347,0.7821921009581678,False,46970.0
main,P4,1,4988,2017,0.3579573624194348,0.5473475458601884,0.819533961328706,0.6261774913237481,morph,2.9444389791664394,0.6450903415679932,OPTIMAL,0.5122330097087379,0.653941497273178,0.5744773519163764,0.24155653450807635,0.2800721732157177,2575,2017,0.45547396124547357,0.7165048543689321,730,0.2834951456310679,False,3944.0
main,P4,1,4988,2017,0.3579573624194348,0.5473475458601884,0.819533961328706,0.6261774913237481,length,2.9444389791664394,1.5573711395263672,OPTIMAL,0.5657721073471184,0.6375805651958354,0.5995337995337995,0.31130690161527164,0.35084202085004007,2273,2017,0.5112216239237884,0.7813462384513858,497,0.21865376154861416,False,3681.0
main,P4,1,4988,2017,0.3579573624194348,0.5473475458601884,0.819533961328706,0.6261774913237481,full,1.7346010553881064,900.987312078476,FEASIBLE,0.5579524680073126,0.7565691621219633,0.6422558922558922,0.3274596182085169,0.3297914995990377,2735,2017,0.6298319636238313,0.8084095063985375,524,0.19159049360146252,False,6782.0
main,P4,1,4988,2017,0.3579573624194348,0.5473475458601884,0.819533961328706,0.6261774913237481,latent,-1.3862943611198906,901.7426269054413,FEASIBLE,0.5557098229781325,0.7937530986613783,0.6537362188648428,0.35315712187958886,0.32377706495589414,2881,2017,0.6855543403249718,0.8226310308920514,511,0.17736896910794864,False,32128.0
main,P4,2,5061,2134,0.3612933458294283,0.5646672914714151,0.8158388003748829,0.6143392689784443,top1,,0.0,-,0.15234143449911083,0.3612933458294283,0.21431549687282833,0.027570789865871834,0.08950800237107291,5061,2134,0.0740732331964941,0.20173878680102747,4040,0.7982612131989726,,
main,P4,2,5061,2134,0.3612933458294283,0.5646672914714151,0.8158388003748829,0.6143392689784443,mutual,,0.0,-,0.26705048715677593,0.28256794751640113,0.27459016393442626,0.07004470938897168,0.15253902390831853,2258,2134,0.17838675677005572,0.35518157661647476,1456,0.6448184233835252,,
main,P4,2,5061,2134,0.3612933458294283,0.5646672914714151,0.8158388003748829,0.6143392689784443,matching,4.595119850134589,5.488821983337402,OPTIMAL,0.1738929889298893,0.35332708528584816,0.2330757341576507,0.0007451564828614009,0.007705986959098993,4336,2134,0.07177343406094668,0.2320110701107011,3330,0.7679889298892989,False,48260.0
main,P4,2,5061,2134,0.3612933458294283,0.5646672914714151,0.8158388003748829,0.6143392689784443,morph,2.9444389791664394,0.6748077869415283,OPTIMAL,0.5272045028142589,0.6583880037488284,0.5855386538862263,0.2399403874813711,0.27188302706974904,2665,2134,0.48221182989365335,0.7320825515947467,714,0.26791744840525333,False,4091.0
main,P4,2,5061,2134,0.3612933458294283,0.5646672914714151,0.8158388003748829,0.6143392689784443,length,2.9444389791664394,1.7305195331573486,OPTIMAL,0.5830841520717642,0.6396438612933458,0.6100558659217878,0.3204172876304024,0.34617664493183165,2341,2134,0.5461921831486772,0.8030756087142247,461,0.19692439128577532,False,3856.0
