tag,case,seed,n_frag,theta,roll_len_sigma_mm,slips_per_roll,solve_s,status,notch,roll,key,K,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate
roll_none,notch,2,1105,4.595119850134589,0.0,30,1.527707815170288,OPTIMAL,True,False,unit,1,0.7543859649122807,0.37636761487964987,0.5021897810218978,0.2226148409893993,0.39819004524886875,228,457,0.33221026315831753,0.9780701754385965,5,0.021929824561403466
roll_none,notch,2,1105,5.806138481293727,0.0,30,0.6050822734832764,OPTIMAL,True,False,unit,1,0.7724137931034483,0.24507658643326038,0.3720930232558139,0.1413427561837456,0.37104072398190047,145,457,0.21825362357529282,1.0,0,0.0
roll_none,notch,2,1105,8.11142803829918,0.0,30,0.5489583015441895,OPTIMAL,True,False,unit,1,0.8333333333333334,0.06564551422319474,0.12170385395537525,0.03180212014134275,0.3411764705882353,36,457,0.05585030624998008,1.0,0,0.0
roll_none,roll_one,2,1105,-0.8472978603872036,0.0,30,180.24073147773743,FEASIBLE,True,True,unit,1,0.6162790697674418,0.811816192560175,0.7006610009442871,0.4452296819787986,0.4171945701357466,602,457,0.7189221678783895,0.8687707641196013,79,0.1312292358803987
roll_none,roll_one,2,1105,0.0,0.0,30,180.2128369808197,FEASIBLE,True,True,unit,1,0.6223776223776224,0.7789934354485777,0.6919339164237124,0.4452296819787986,0.41900452488687784,572,457,0.696883164077508,0.8723776223776224,73,0.1276223776223776
roll_none,roll_one,2,1105,0.8472978603872034,0.0,30,180.18147540092468,FEASIBLE,True,True,unit,1,0.6565464895635673,0.7571115973741794,0.7032520325203252,0.4452296819787986,0.4443438914027149,527,457,0.6784406302324618,0.9013282732447818,52,0.09867172675521818
roll_none,roll_one,2,1105,1.7346010553881064,0.0,30,180.2910509109497,FEASIBLE,True,True,unit,1,0.683982683982684,0.6914660831509847,0.6877040261153429,0.40636042402826855,0.43981900452488687,462,457,0.630296471649194,0.9264069264069265,34,0.07359307359307354
roll_none,roll_one,2,1105,2.9444389791664394,0.0,30,33.7616982460022,OPTIMAL,True,True,unit,1,0.7231638418079096,0.5601750547045952,0.6313193588162762,0.3498233215547703,0.4452488687782805,354,457,0.5170925343048568,0.96045197740113,14,0.039548022598870025
roll_none,roll_one,2,1105,4.595119850134589,0.0,30,11.034980297088623,OPTIMAL,True,True,unit,1,0.7546296296296297,0.35667396061269147,0.4843982169390787,0.2049469964664311,0.3900452488687783,216,457,0.3131694981884635,0.9768518518518519,5,0.02314814814814814
roll_none,roll_one,2,1105,5.806138481293727,0.0,30,6.148812532424927,OPTIMAL,True,True,unit,1,0.7777777777777778,0.22975929978118162,0.3547297297297297,0.13074204946996468,0.36923076923076925,135,457,0.2061669522727613,1.0,0,0.0
roll_none,roll_one,2,1105,8.11142803829918,0.0,30,1.1229016780853271,OPTIMAL,True,True,unit,1,0.8064516129032258,0.05470459518599562,0.10245901639344263,0.0176678445229682,0.3339366515837104,31,457,0.04868006200181398,1.0,0,0.0
