tag,case,seed,n_frag,theta,roll_len_sigma_mm,slips_per_roll,solve_s,status,notch,roll,key,K,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate
roll_typical,notch,2,1144,5.806138481293727,2.0,30,0.5898547172546387,OPTIMAL,True,False,unit,1,0.7830188679245284,0.1732776617954071,0.28376068376068375,0.12063492063492064,0.3522727272727273,106,479,0.14521327910349108,1.0,0,0.0
roll_typical,notch,2,1144,8.11142803829918,2.0,30,0.48476624488830566,OPTIMAL,True,False,unit,1,0.8518518518518519,0.04801670146137787,0.09090909090909091,0.02857142857142857,0.3181818181818182,27,479,0.03775056291270421,1.0,0,0.0
roll_typical,roll_one,2,1144,-0.8472978603872036,2.0,30,180.2383258342743,FEASIBLE,True,True,unit,1,0.6071428571428571,0.8162839248434238,0.6963490650044524,0.39365079365079364,0.38548951048951047,644,479,0.7324229879963277,0.8695652173913043,84,0.13043478260869568
roll_typical,roll_one,2,1144,0.0,2.0,30,180.2037193775177,FEASIBLE,True,True,unit,1,0.6490630323679727,0.7954070981210856,0.7148217636022514,0.42857142857142855,0.43006993006993005,587,479,0.7120428779606621,0.9063032367972743,55,0.09369676320272569
roll_typical,roll_one,2,1144,0.8472978603872034,2.0,30,180.18204808235168,FEASIBLE,True,True,unit,1,0.6760299625468165,0.7536534446764092,0.7127344521224087,0.43492063492063493,0.45454545454545453,534,479,0.6789850246422207,0.9307116104868914,37,0.06928838951310856
roll_typical,roll_one,2,1144,1.7346010553881064,2.0,30,94.32583951950073,OPTIMAL,True,True,unit,1,0.6875,0.6889352818371608,0.6882168925964547,0.4095238095238095,0.44405594405594406,480,479,0.6306848778052853,0.9479166666666666,25,0.05208333333333337
roll_typical,roll_one,2,1144,2.9444389791664394,2.0,30,39.1907262802124,OPTIMAL,True,True,unit,1,0.7300275482093664,0.5532359081419624,0.6294536817102138,0.33015873015873015,0.4222027972027972,363,479,0.4889948280843254,0.9586776859504132,15,0.04132231404958675
roll_typical,roll_one,2,1144,4.595119850134589,2.0,30,10.152250528335571,OPTIMAL,True,True,unit,1,0.7438423645320197,0.31524008350730687,0.4428152492668621,0.18095238095238095,0.35926573426573427,203,479,0.2754655850967031,0.9655172413793104,7,0.03448275862068961
roll_typical,roll_one,2,1144,5.806138481293727,2.0,30,2.0770773887634277,OPTIMAL,True,True,unit,1,0.7904761904761904,0.1732776617954071,0.2842465753424658,0.12380952380952381,0.3548951048951049,105,479,0.14292752114366025,1.0,0,0.0
roll_typical,roll_one,2,1144,8.11142803829918,2.0,30,0.8430564403533936,OPTIMAL,True,True,unit,1,0.8846153846153846,0.04801670146137787,0.09108910891089109,0.02857142857142857,0.31993006993006995,26,479,0.03647250355188119,1.0,0,0.0
